event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,country_code,admin_division_name,admin_division_population,longitude,latitude,temp,humidity,wind
07-08-2015 03:30,rock_fall,continuous_rain,small,above_road,0,0,IN,Maharashtra,64460,73.347,18.7631,24.1,95,8.7
24-06-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Nagaland,29499,94.5466,26.0319,19.9,96,3.1
24-07-2015 00:00,rock_fall,downpour,small,above_river,0,0,US,Washington,2868,-120.5182,47.93,26.4,23,12.1
11-08-2015 23:00,landslide,rain,medium,above_road,0,0,IN,Himachal Pradesh,19540,76.3194,32.1967,22.9,92,2.5
04-10-2015 23:00,mudslide,rain,medium,above_road,0,0,US,California,62979,-117.7431,33.5006,21.4,60,7.9
14-12-2006 00:00,mudslide,downpour,small,below_road,0,0,US,Washington,1001,-122.2199,47.6416,8.6,75,24.4
20-07-2015 00:00,mudslide,continuous_rain,medium,natural_slope,0,0,US,California,5172,-118.6257,35.0629,20.7,72,4
16-07-2016 15:00,debris_flow,downpour,medium,above_road,0,0,IN,Uttarakhand,25753,78.0973,30.4554,20.2,80,1.8
09-12-2015 15:00,mudslide,rain,medium,above_road,0,0,US,Washington,5509,-122.7759,45.942,10.7,81,11.1
20-05-2016 00:00,landslide,downpour,medium,above_road,0,0,SB,Malaita,6811,160.8362,-8.6974,28.1,87,7.7
12-06-2016 00:00,landslide,continuous_rain,unknown,above_road,0,0,IN,Nagaland,54010,94.2442,26.1677,25,89,2.9
22-01-2015 00:00,rock_fall,continuous_rain,small,above_road,0,0,HN,Yoro,2188,-87.8164,15.1754,24.5,89,4.5
20-04-2014 23:00,landslide,rain,small,above_river,0,0,CA,Quebec,1634,-73.9024,45.8168,11.4,34,4.9
05-08-2014 00:00,mudslide,tropical_cyclone,small,below_road,1,0,JP,Tokushima,55421,134.6991,33.8474,28.8,81,17.3
01-08-2016 07:00,landslide,rain,medium,above_road,0,0,NP,Central Region,107157,84.8423,27.8009,29.2,87,3.6
15-02-2014 00:00,landslide,downpour,medium,above_road,0,0,BM,Hamilton city,902,-64.7792,32.3032,,,
11-09-2014 00:00,landslide,downpour,medium,above_road,0,0,IN,Uttarakhand,2571,79.0478,30.688,12.8,86,2.7
22-07-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Manipur,92113,94.0489,25.4477,20.9,96,2.8
04-12-2014 01:00,mudslide,downpour,medium,above_road,0,0,US,California,44199,-116.9746,33.8294,15.8,95,3.1
26-06-2015 18:00,landslide,continuous_rain,medium,above_river,0,0,NP,Western Region,0,84.8711,28.1881,23.8,80,1.8
30-06-2014 15:00,landslide,continuous_rain,medium,above_road,0,0,PH,Soccsksargen,2266,125.0676,6.4737,17.4,96,1.9
01-08-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Manipur,30418,94.1016,24.1988,18.3,100,5.4
12-08-2015 09:00,landslide,monsoon,medium,above_road,0,0,IN,Himachal Pradesh,19540,76.3075,32.1764,24.2,85,1.9
10-06-2015 15:00,landslide,continuous_rain,medium,natural_slope,0,0,MY,Sabah,19294,116.5515647,6.050341784,9.8,94,4.6
01-05-2015 00:00,landslide,earthquake,small,above_road,16,0,CN,Tibet Autonomous Region,0,85.9623,27.9715,14.1,72,4
13-08-2014 12:30,debris_flow,downpour,small,natural_slope,0,11,CH,Grisons,244,9.6947,46.6723,13.4,96,3.1
17-06-2016 00:00,rock_fall,monsoon,large,above_river,0,0,IN,Himachal Pradesh,1495,78.1181,31.5124,15.9,86,6
07-11-2014 00:00,mudslide,downpour,medium,other,0,0,IN,Kashmir,80447,75.0922,32.9411,15.2,70,3.5
20-04-2015 00:00,landslide,construction,medium,above_river,0,0,US,New York,8195,-73.8216,42.6404,13.4,52,5.4
20-05-2015 00:00,rock_fall,downpour,small,natural_slope,0,0,US,Wyoming,1271,-110.4966,44.7184,5.4,62,12.7
28-12-1998 00:00,debris_flow,downpour,small,above_road,0,0,US,Oregon,2033,-123.8345,44.392,11.5,93,52.7
26-12-1996 00:00,debris_flow,freeze_thaw,small,above_river,0,0,US,Oregon,1144,-122.0991,45.5775,2,78,16.3
10-01-2014 18:00,landslide,tropical_cyclone,medium,above_road,0,0,PH,Caraga,309709,125.5319,8.9458,25,89,6.2
30-05-2014 18:00,mudslide,downpour,small,natural_slope,6,7,GT,Huehuetenango,3554,-91.7671,15.4918,23.5,78,4.2
19-09-2014 15:00,landslide,rain,small,above_road,0,0,CR,Alajuela,9687,-84.252,9.9643,25.1,86,2.9
21-12-2015 00:00,mudslide,rain,small,above_road,0,0,PA,Bocas del Toro,0,-82.1825,8.8543,25,87,12.9
05-01-2015 00:00,rock_fall,rain,small,above_road,0,0,US,Washington,1018,-121.4248,47.4294,0,89,9.5
14-07-2014 15:00,landslide,downpour,small,mine,0,1,TH,Chon Buri,219164,100.9953,13.3703,27.4,89,10.3
03-04-2016 00:00,rock_fall,snowfall_snowmelt,small,above_road,0,0,US,Nevada,12361,-115.3703,40.6319,2.6,72,6.9
11-03-2016 00:00,landslide,rain,medium,above_road,0,0,US,California,1227,-123.7976,39.6942,15.1,72,8.6
04-01-2015 23:00,landslide,downpour,medium,above_road,0,0,US,Washington,16896,-123.796,46.978,10.4,96,17.7
08-10-2015 00:00,rock_fall,flooding,medium,above_road,0,0,US,Texas,1201,-103.911,30.6025,19.3,79,14.5
13-08-2015 09:40,debris_flow,snowfall_snowmelt,medium,other,0,0,US,Washington,2758,-121.8046,46.8212,6.5,71,2.6
21-08-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,PH,Cordillera,28407,120.6852,16.3798,23.4,92,15.5
27-02-2016 15:30,rock_fall,rain,small,above_road,0,1,US,Idaho,485,-116.0033,44.104,6.2,82,10
27-09-2015 00:00,landslide,rain,medium,above_road,0,0,GT,Sololá,2605,-91.1344,14.744,17.2,90,1.5
06-09-2016 09:00,mudslide,downpour,medium,urban,1,0,NG,Lagos,0,3.3561,6.6265,25,91,4.2
02-06-2014 00:00,mudslide,rain,medium,above_road,0,0,RU,Karachayevo-Cherkesiya,21117,41.5897,43.8608,12.6,99,6.4
03-01-2014 18:00,landslide,downpour,medium,above_road,0,0,GB,England,0,0.134,51.4635,6.6,76,32.6
02-08-2015 21:00,landslide,downpour,medium,deforested_slope,3,5,VN,Cao B?ng,0,105.9839,22.7672,22.9,97,7.7
08-05-2016 00:00,landslide,mining,medium,mine,0,0,VN,Qu?ng Ninh,135477,107.2772,21.0552,26.2,93,9.7
02-10-2016 00:00,landslide,downpour,medium,above_road,0,0,NZ,Auckland,3441,174.7033,-36.5438,17.3,90,16.5
09-12-2015 00:00,rock_fall,flooding,medium,above_road,0,0,US,Washington,7850,-122.6573,45.7326,16,91,22.2
11-12-2014 00:00,debris_flow,continuous_rain,medium,natural_slope,0,0,CA,British Columbia,1385,-123.2257,49.4567,8.7,94,6.9
22-07-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Manipur,92113,93.9827,25.4538,17.7,97,2.8
15-10-2016 00:00,mudslide,rain,medium,above_road,0,0,US,Washington,2868,-120.2137,47.919,14.3,67,16.3
21-06-2016 00:00,landslide,downpour,large,natural_slope,1,0,JP,Kumamoto,39234,130.5807,32.6848,23.7,94,9.2
15-08-2015 23:00,landslide,downpour,medium,urban,3,1,NP,Mid Western,20908,81.7097,28.8425,20.4,95,3.4
17-06-2014 00:00,landslide,rain,small,above_road,0,0,GE,Khashuris Raioni,10091,43.5285,42.0291,13,90,6.1
26-12-2014 00:00,other,downpour,medium,other,2,0,LK,Uva,4721,80.9514,6.754,18.2,97,7.6
28-06-2016 00:00,mudslide,downpour,small,above_road,0,0,NP,Central Region,1442271,85.2178,28.0336,17.7,96,2.1
26-06-2015 14:00,landslide,monsoon,medium,natural_slope,1,4,BD,Chittagong,253788,92.0074,21.4409,27.1,95,25.6
25-09-2015 00:00,landslide,rain,small,above_road,0,0,HN,Ocotepeque,1416,-89.0537,14.481,17.5,95,1.9
09-01-2013 00:00,rock_fall,downpour,medium,natural_slope,0,0,NZ,Canterbury,1187,170.159,-43.643,19.5,90,17.6
09-05-2016 12:10,landslide,construction,small,mine,1,3,IN,Tamil Nadu,90353,76.9592,10.3316,25.9,76,1.8
16-04-2016 09:00,earth_flow,earthquake,medium,deforested_slope,5,0,JP,Kumamoto,27978,131.0054,32.8853,17.3,56,16.1
16-09-2015 00:00,landslide,downpour,medium,above_road,0,0,IN,Odisha,6895,83.2414,19.316,23.2,94,5.7
21-12-2014 02:00,rock_fall,rain,small,above_road,0,0,US,California,2666,-122.5012,37.8595,15.3,84,6.3
24-07-2015 00:00,mudslide,monsoon,medium,other,0,0,IN,Manipur,7176,93.5142,24.9818,20.1,95,0.8
05-03-2015 23:00,mudslide,rain,medium,below_road,0,0,US,West Virginia,9318,-80.6061,39.838,-7.9,63,8.8
27-12-2015 00:00,rock_fall,downpour,medium,above_road,0,0,US,Oklahoma,15753,-94.9213,36.0281,17.6,96,6.3
16-11-2015 00:00,mudslide,rain,large,above_road,0,0,US,Oregon,14095,-122.1529,45.5737,7.8,87,10.1
12-01-2014 18:00,mudslide,downpour,medium,above_road,0,0,US,Washington,103019,-122.2019,47.98,5,91,21.5
03-04-2015 09:00,mudslide,downpour,small,above_road,0,0,US,Kentucky,3255,-82.7776,37.6824,15.2,92,23.8
31-07-2016 11:00,mudslide,downpour,medium,above_road,0,0,IN,Maharashtra,100000,73.02,19.1869,26.1,91,12.1
04-08-2016 00:00,debris_flow,continuous_rain,medium,above_road,0,0,IN,Uttarakhand,13865,79.4954,30.7386,12.8,82,3.5
31-07-2016 00:00,landslide,continuous_rain,medium,above_road,0,5,IN,Uttarakhand,17123,78.4375,30.9753,16.6,83,1.1
08-10-2016 09:00,mudslide,downpour,medium,above_road,0,0,TW,Taiwan,109584,121.0217,22.6522,26.1,92,14.2
02-03-2014 18:00,landslide,continuous_rain,large,above_road,4,0,ID,West Java,800000,106.8,-6.6,25.1,93,3.8
20-06-2014 00:00,mudslide,rain,medium,below_road,0,0,US,Minnesota,6661,-93.8457,44.5768,21.5,92,15.6
20-09-2015 00:00,riverbank_collapse,flooding,small,retaining_wall,0,0,HN,Francisco Morazán,850848,-87.226,14.1003,23.1,90,2.1
01-07-2014 04:00,mudslide,rain,medium,above_road,0,0,CN,Tibet Autonomous Region,0,95.8044,29.7929,16,71,3.6
27-12-2014 00:00,landslide,downpour,medium,above_road,0,0,ID,Aceh,24519,95.3576,5.8597,25.5,91,5.8
20-08-2014 22:45,mudslide,downpour,large,natural_slope,2,0,GE,Ingushetiya,1174,44.511,42.7234,-1.1,94,3.6
06-03-2015 09:00,mudslide,snowfall_snowmelt,medium,mine,0,0,US,Kentucky,2237,-82.8934,36.9822,-15.3,97,6.6
08-05-2016 08:00,landslide,downpour,medium,natural_slope,54,0,RW,Kigali,86685,29.8033,-1.7101,25,80,4.8
20-06-2016 17:00,mudslide,downpour,medium,above_road,0,0,KG,Osh,0,73.4746,40.2209,16.2,71,5.5
11-07-2015 18:00,mudslide,continuous_rain,small,above_road,0,0,CA,British Columbia,3667,-114.7462,49.8607,20,48,5.3
07-01-2014 17:23,landslide,downpour,large,above_road,0,0,MY,Kuala Lumpur,1453975,101.6805,3.1556,24.6,96,3.6
09-12-2015 00:00,landslide,snowfall_snowmelt,medium,above_road,0,0,US,Washington,2132,-121.6707,47.4427,11.8,88,13.7
10-09-2015 00:00,landslide,downpour,large,urban,0,0,PA,Panamá,321501,-79.4487,9.0417,26.5,90,9.2
05-10-2016 17:00,landslide,downpour,medium,deforested_slope,0,0,UG,Eastern Region,0,34.3427,1.0529,20,84,5.4
13-09-2014 00:00,landslide,rain,small,below_road,0,0,CR,Cartago,26594,-83.9316,9.8895,17.2,97,2.2
28-02-2006 09:00,landslide,downpour,small,above_road,0,0,US,Washington,15645,-122.2374,47.5309,5.9,92,13
02-10-2016 00:00,landslide,downpour,small,above_road,0,0,NZ,Waikato,7136,175.6348,-37.1577,14.7,94,24.4
04-03-2015 00:00,mudslide,rain,medium,above_road,0,0,US,West Virginia,3191,-82.0927,37.6322,13.2,90,18.9
31-07-2016 00:00,landslide,rain,small,above_road,0,0,IN,Uttar Pradesh,78568,82.5725,25.4941,27.6,94,7.1
09-11-2014 00:00,landslide,construction,small,below_road,0,0,US,Ohio,49138,-82.4314,38.4476,10.8,54,11.6
09-02-2015 00:00,mudslide,rain,small,above_road,0,0,CA,British Columbia,125109,-119.4471,49.9745,7.4,84,5.4
05-01-2015 05:56,mudslide,rain,medium,above_road,0,0,US,Washington,1649,-123.762,46.9483,12,96,24.4
16-02-2016 15:00,rock_fall,rain,medium,above_road,0,0,US,Oregon,7810,-123.5684,43.433,8.6,94,3.8
24-04-2016 05:00,landslide,rain,medium,bluff,0,0,GB,England,163600,-1.8649,50.7181,5.3,80,21.1
25-06-2016 09:00,landslide,downpour,large,natural_slope,0,0,CA,Manitoba,1134,-95.2098,49.8063,17.1,96,20.9
28-12-1998 00:00,mudslide,downpour,small,above_road,0,0,US,Washington,7126,-122.5584,47.3462,9.6,98,28.7
13-09-2015 00:00,rock_fall,construction,small,above_road,0,0,US,North Carolina,1171,-83.09,35.7735,16.6,73,8.7
15-10-2016 23:00,rock_fall,tropical_cyclone,medium,above_road,0,0,PH,Cordillera,0,121.1548,17.3064,21.2,96,22.3
14-08-2014 18:00,creep,downpour,medium,above_road,0,0,US,Wyoming,1176,-110.9541,43.1888,22.2,59,7.3
20-10-2016 00:00,landslide,tropical_cyclone,medium,above_road,0,0,PH,Central Luzon,3462,120.9766,15.954,24.6,94,22.3
03-04-2015 15:00,landslide,continuous_rain,medium,natural_slope,0,0,IN,Kashmir,77276,74.4016,34.0978,9.4,81,1.4
18-06-2015 06:45,landslide,tropical_cyclone,small,above_road,0,0,US,Oklahoma,2683,-97.128,34.4406,22.4,97,20.6
19-07-2015 15:00,landslide,continuous_rain,small,above_road,3,4,IN,Maharashtra,64460,73.347,18.7632,24.7,94,11.4
26-10-2015 00:00,landslide,earthquake,medium,natural_slope,0,0,PK,Gilgit-Baltistan,2100,75.6271,35.2685,0.8,91,2.2
19-07-2016 00:00,translational_slide,continuous_rain,large,natural_slope,0,0,IN,Meghalaya,79016,90.5573,25.203,25.8,99,10.2
20-10-2014 19:33,rock_fall,earthquake,small,above_road,0,0,EC,Carchi,15112,-77.7404,0.6194,16.3,60,7.9
15-01-1997 22:30,debris_flow,downpour,large,below_road,0,0,US,Washington,1307,-122.3876,47.7968,4.6,59,4.8
28-05-2016 17:00,mudslide,downpour,medium,above_road,0,0,KG,Batken,0,71.4913,40.0042,14.2,70,7.2
11-08-2015 00:00,landslide,downpour,medium,above_road,0,0,IN,Himachal Pradesh,14037,76.7622,31.3237,26.5,88,3.2
22-03-2015 23:00,landslide,snowfall_snowmelt,medium,above_road,0,0,IN,Kashmir,3278,75.1969,33.3343,9.8,72,4.6
18-05-2016 08:00,landslide,continuous_rain,medium,natural_slope,5,0,IN,Assam,10942,92.4943,24.4638,27,83,8.6
02-10-2016 00:00,landslide,rain,small,below_road,0,0,AU,Victoria,9089,143.4171,-38.0195,18,52,36
23-10-2016 19:30,rock_fall,continuous_rain,small,above_road,0,0,US,California,10770,-117.2997,34.2304,19.1,29,10.5
28-12-1998 00:00,landslide,downpour,small,above_road,0,0,US,Oregon,2025,-123.5676,45.2231,8.3,99,28.8
28-09-2015 09:00,rock_fall,rain,small,above_road,0,0,HN,Santa Bárbara,1811,-88.2072,15.0909,24.5,99,3.6
15-09-2015 18:00,rock_fall,downpour,medium,above_road,0,0,IN,Odisha,41170,82.8555,18.7734,21.7,99,13.5
20-05-2015 11:30,landslide,downpour,medium,urban,8,0,CN,Guizhou Sheng,1171633,106.657,26.6017,20.3,86,9.8
08-09-2015 11:45,mudslide,rain,medium,above_road,0,0,US,Wisconsin,60411,-88.0271,43.024,21.3,95,7.4
04-03-2015 00:00,other,rain,small,above_road,0,0,US,West Virginia,1631,-81.6267,38.2942,13.9,88,20.8
31-08-2015 00:00,landslide,downpour,medium,urban,0,0,PA,Panamá,321501,-79.4882,9.0772,25.4,93,1.1
15-03-2015 00:01,landslide,snowfall_snowmelt,medium,deforested_slope,0,0,BG,Khaskovo,51000,25.2549,41.683,3.5,89,8.9
19-01-2016 00:00,rock_fall,rain,small,above_road,0,0,US,California,4952,-119.7531,37.0937,16.4,66,2.1
31-08-2015 00:00,landslide,downpour,medium,urban,0,0,PA,Panamá,321501,-79.4944,9.0688,25.7,93,1.1
21-01-2016 09:20,mudslide,rain,medium,above_road,0,0,US,Washington,53007,-122.3856,47.7651,7.3,89,7.9
05-06-2016 00:00,rock_fall,downpour,medium,bluff,0,0,AU,New South Wales,6120,151.2694,-33.9096,15.3,90,39.7
04-08-2015 23:00,landslide,downpour,medium,natural_slope,3,0,IT,Veneto,1548,12.2186,46.4891,10.5,92,4.3
31-05-2016 10:30,landslide,downpour,small,above_road,0,0,GB,England,2894,0.4609,51.3734,11.6,97,29
22-08-2014 21:30,mudslide,downpour,small,deforested_slope,0,0,US,Kentucky,1706,-82.6473,37.5715,30,75,8.9
10-07-2016 00:00,landslide,downpour,medium,above_road,0,0,IN,Nagaland,92113,94.1318,25.7902,21.6,93,2.8
02-04-2014 00:00,landslide,rain,medium,mine,8,0,ID,West Java,0,106.5464,-6.6687,26.2,93,4
03-03-2015 00:00,landslide,downpour,large,above_river,0,0,PK,Khyber Pakhtunkhwa,0,72.0903,36.1575,-1.6,91,1.6
24-05-2015 23:30,mudslide,rain,medium,above_road,0,0,PA,Bocas del Toro,918,-82.3808,9.2279,23.6,95,5.9
10-01-2006 09:00,mudslide,downpour,small,above_road,0,0,US,Washington,53007,-122.3786,47.7573,8.1,87,18
18-10-2014 15:00,landslide,downpour,small,urban,0,1,PH,Mimaropa,22496,122.1009,13.9176,26.1,91,12.1
20-07-2016 14:30,mudslide,downpour,medium,above_road,0,0,US,Colorado,1320,-108.0336,37.9979,17.1,77,3.1
20-06-2016 17:00,mudslide,downpour,medium,above_road,0,0,KG,Osh,0,73.3757,40.247,13.8,72,5.8
08-07-2016 00:00,landslide,downpour,small,above_river,0,0,GE,Ajaria,0,41.9385,41.5951,23.1,91,9.7
21-08-2014 23:00,mudslide,downpour,medium,above_road,0,0,US,Washington,3890,-120.0968,47.7619,29.7,24,7.2
26-09-2016 23:00,mudslide,downpour,medium,below_road,0,0,US,Minnesota,39309,-94.026,44.1476,19,29,25.2
03-06-2016 00:00,landslide,rain,medium,above_road,0,0,US,Montana,4688,-113.7718,48.7489,12.9,65,25
07-04-2015 00:00,landslide,continuous_rain,medium,urban,0,1,IN,Kashmir,77276,74.3279,34.2088,8,69,2.3
25-10-2014 23:00,mudslide,rain,small,above_road,0,0,CA,British Columbia,58549,-122.8714,49.2336,11.5,92,15.9
01-07-2015 09:00,landslide,downpour,medium,above_road,0,0,NP,Eastern Region,10109,88.0839,26.8366,21.8,87,4
13-07-2015 00:00,landslide,downpour,small,above_road,0,0,US,West Virginia,1009,-80.4138,38.4807,22.8,88,2.9
11-03-2011 12:00,mudslide,downpour,medium,mine,1,5,PH,Davao,3243,126.1513837,7.217953309,20.2,95,4.3
26-08-2015 00:00,landslide,continuous_rain,medium,above_road,1,0,IN,Mizoram,5963,92.7878,23.3572,19,97,2.9
10-01-2006 09:00,mudslide,downpour,small,above_road,0,0,US,Washington,2826,-122.3263,47.8961,7.1,88,19.7
08-02-2015 09:00,mudslide,rain,small,above_road,0,0,CA,British Columbia,9813,-117.4965,49.4635,7.2,96,6.6
19-10-2015 00:00,landslide,tropical_cyclone,medium,urban,1,0,PH,Cordillera,2126,120.687,16.8237,17.8,95,5.1
25-06-2015 00:00,landslide,downpour,medium,above_road,0,0,IN,Uttarakhand,2571,79.0479,30.6838,13.7,84,5.2
02-07-2014 16:30,landslide,mining,small,mine,8,3,HN,Choluteca,75872,-87.0325,13.2875,28.7,62,14
28-02-2014 00:00,mudslide,downpour,large,above_road,0,0,US,California,46361,-117.8879,34.1469,18.5,51,7.9
07-03-2015 15:00,mudslide,rain,medium,above_road,0,0,US,Virginia,5614,-82.7256,36.9186,2.2,48,12.6
05-10-2014 00:00,mudslide,monsoon,medium,above_road,0,0,TH,Ranong,24561,98.7176,9.9771,24,97,8.8
10-10-2015 15:00,mudslide,downpour,small,above_road,0,0,US,Washington,198397,-122.4471,47.2671,18,77,15.3
01-08-2014 00:00,debris_flow,downpour,medium,above_road,0,0,US,Alaska,2369,-132.3459,56.2908,19.8,53,6.7
18-07-2014 00:00,landslide,continuous_rain,small,above_road,0,0,NP,Central Region,107157,84.8051,27.8126,25.1,91,4.6
20-07-2016 14:30,mudslide,downpour,medium,above_road,0,0,US,Colorado,1320,-108.0294,37.9948,17,77,3.1
22-11-2015 00:00,landslide,rain,medium,above_road,0,0,PA,Chiriquí,0,-82.4569,8.7463,19.7,96,0.7
14-01-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,ID,North Sumatra,0,98.9765,2.9523,21.3,88,4.7
11-10-2016 09:00,other,monsoon,medium,above_road,0,0,PH,Cordillera,0,120.6158,16.3105,25,89,3
26-10-2015 00:00,landslide,earthquake,medium,above_river,1,0,PK,Gilgit-Baltistan,2005,74.6712,36.3079,2.9,93,2.2
01-08-2016 22:00,rock_fall,rain,small,above_road,0,2,PH,Central Visayas,9652,123.8257,10.2813,28.2,82,7.8
06-01-2015 19:05,other,downpour,medium,mine,4,0,MM,Kachin,90894,96.3005,25.6172,14.5,92,5.1
05-03-2014 21:00,landslide,continuous_rain,medium,above_road,0,0,US,Oregon,4584,-123.4802,44.4722,13.9,93,15.7
03-08-2014 15:30,mudslide,continuous_rain,large,above_road,0,0,US,California,6362,-116.9765,34.0548,20.4,84,4.4
26-07-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Uttarakhand,2571,78.9014,30.2411,26.2,93,3.6
21-08-2014 23:00,debris_flow,downpour,medium,burned_area,0,0,US,Washington,2552,-119.9688,48.3729,18.4,71,6.3
16-10-2016 00:00,debris_flow,tropical_cyclone,medium,above_road,0,0,PH,Cordillera,11742,120.8222,16.8052,16.1,100,24.8
29-06-2014 05:00,mudslide,rain,small,above_road,0,0,CA,British Columbia,1385,-123.3589,49.9537,5.2,90,4.2
12-07-2014 15:00,mudslide,rain,small,above_road,0,0,US,Colorado,416427,-104.8618,38.8416,22.8,50,4
23-09-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Assam,17516,91.7042,26.1666,25.5,96,10.5
08-02-2014 11:10,rock_fall,snowfall_snowmelt,medium,above_road,2,20,FR,Provence-Alpes-Côte d'Azur,1073,6.699,43.9585,5,86,4.4
19-07-2015 00:00,landslide,downpour,small,above_road,0,0,US,California,1502,-116.6468,33.098,17.6,98,6.2
19-10-2015 00:00,mudslide,tropical_cyclone,small,above_road,0,0,GT,Guatemala,67994,-90.53,14.5572,20.7,83,4.8
10-07-2016 09:00,landslide,downpour,large,above_river,0,0,NP,Eastern Region,22903,87.6909,27.4159,27.6,80,3.6
06-03-2015 22:00,mudslide,rain,small,natural_slope,0,0,US,Washington,1035,-122.363,47.9896,12.5,60,7.2
16-10-2016 00:00,landslide,tropical_cyclone,medium,above_road,0,0,PH,Cordillera,2842,120.9099,16.9433,17.4,100,24.8
07-02-2015 07:00,mudslide,rain,medium,above_road,0,0,US,Washington,20254,-122.3152,47.9194,11.9,83,17.9
17-01-2014 00:00,landslide,continuous_rain,medium,above_road,0,2,IT,Liguria,1773,8.1243,43.9266,8.5,92,8.8
27-08-2015 00:00,landslide,rain,medium,above_road,5,6,NP,Central Region,44632,85.1287,27.8569,25,97,3.3
27-07-2015 00:00,landslide,monsoon,small,above_road,0,0,PK,Khyber Pakhtunkhwa,0,73.0428,34.6758,22.3,90,5.2
03-01-2015 15:30,landslide,tropical_cyclone,medium,above_road,0,0,PH,Eastern Visayas,0,125.2603,11.1302,25.6,88,19.4
22-09-2015 00:00,landslide,downpour,medium,urban,0,0,PA,Panamá,76815,-79.6336,8.9496,26.1,95,2.2
05-09-2015 00:00,landslide,continuous_rain,small,above_road,0,0,ZA,Gauteng,233386,28.0851,-25.8451,10.8,87,14
21-02-2015 00:00,mudslide,downpour,small,urban,0,0,AU,Queensland,15228,153.0551,-26.6913,24.8,94,17.8
23-06-2014 00:00,mudslide,downpour,medium,above_road,0,0,US,Minnesota,6661,-93.8473,44.594,23.3,81,5.1
31-01-2014 15:00,landslide,downpour,medium,below_road,0,0,GB,England,2562,-1.2827,50.9115,7.1,92,31
19-06-2014 19:00,mudslide,continuous_rain,medium,above_road,0,0,US,Minnesota,382578,-93.2365,44.9683,21.8,85,26.6
25-07-2016 12:30,landslide,continuous_rain,medium,above_road,0,1,IN,Manipur,92113,94.1383,25.48,17.7,97,2.5
29-10-2015 00:00,landslide,rain,medium,above_road,0,0,CR,San José,26047,-84.0879,9.9574,20.2,95,1.5
03-06-2016 08:00,riverbank_collapse,rain,medium,retaining_wall,0,0,US,Texas,7978,-97.7881,32.4399,20.1,98,4.7
15-08-2015 00:00,riverbank_collapse,downpour,small,above_river,0,0,VN,Ha N?i,0,105.5845,20.8938,29.7,92,3.7
